TrackId,Name,AlbumId,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,UnitPrice,NOT,CONSTRAINT
1063,Funk Hum,84,1,7,,244453,8084475,0.99,,
1065,Balada Da Paula,84,1,7,Emerson Villani,322821,10603717,0.99,,
1066,Dujji,84,1,7,,324597,10833935,0.99,,
1067,Meu Guarda-Chuva,84,1,7,,248528,8216625,0.99,,
1068,Motéis,84,1,7,,213498,7041077,0.99,,
1069,Whistle Stop,84,1,7,,526132,17533664,0.99,,
1070,16 Toneladas,84,1,7,,191634,6390885,0.99,,
1072,Forty Days Instrumental,84,1,7,,292493,9584317,0.99,,
1073,Óia Eu Aqui De Novo,85,1,10,,219454,7469735,0.99,,
1074,Baião Da Penha,85,1,10,,247928,8393047,0.99,,
1075,Esperando Na Janela,85,1,10,Manuca/Raimundinho DoAcordion/Targino Godim,261041,8660617,0.99,,
1076,Juazeiro,85,1,10,Humberto Teixeira/Luiz Gonzaga,222275,7349779,0.99,,
1077,Último Pau-De-Arara,85,1,10,Corumbá/José Gumarães/Venancio,200437,6638563,0.99,,
1078,Asa Branca,85,1,10,Humberto Teixeira/Luiz Gonzaga,217051,7387183,0.99,,
1079,Qui Nem Jiló,85,1,10,Humberto Teixeira/Luiz Gonzaga,204695,6937472,0.99,,
1080,Assum Preto,85,1,10,Humberto Teixeira/Luiz Gonzaga,199653,6625000,0.99,,
1081,Pau-De-Arara,85,1,10,"Guio De Morais E Seus ""Parentes""/Luiz Gonzaga",191660,6340649,0.99,,
1082,A Volta Da Asa Branca,85,1,10,Luiz Gonzaga/Zé Dantas,271020,9098093,0.99,,
1083,O Amor Daqui De Casa,85,1,10,Gilberto Gil,148636,4888292,0.99,,
1084,As Pegadas Do Amor,85,1,10,Gilberto Gil,209136,6899062,0.99,,
1085,Lamento Sertanejo,85,1,10,Dominguinhos/Gilberto Gil,260963,8518290,0.99,,
1086,Casinha Feliz,85,1,10,Gilberto Gil,32287,1039615,0.99,,
1103,Lamento De Carnaval,87,1,2,,294530,9819276,0.99,,
1104,Pretinha,87,1,2,,265273,8914579,0.99,,
1105,A Novidade,73,1,7,Gilberto Gil,324780,10765600,0.99,,
1106,Tenho Sede,73,1,7,Gilberto Gil,261616,8708114,0.99,,
1107,Refazenda,73,1,7,Gilberto Gil,218305,7237784,0.99,,
1108,Realce,73,1,7,Gilberto Gil,264489,8847612,0.99,,
1109,Esotérico,73,1,7,Gilberto Gil,317779,10530533,0.99,,
1110,Drão,73,1,7,Gilberto Gil,301453,9931950,0.99,,
1111,A Paz,73,1,7,Gilberto Gil,293093,9593064,0.99,,
1112,Beira Mar,73,1,7,Gilberto Gil,295444,9597994,0.99,,
1113,Sampa,73,1,7,Gilberto Gil,225697,7469905,0.99,,
1114,Parabolicamará,73,1,7,Gilberto Gil,284943,9543435,0.99,,
1115,Tempo Rei,73,1,7,Gilberto Gil,302733,10019269,0.99,,
1116,Expresso 2222,73,1,7,Gilberto Gil,284760,9690577,0.99,,
1117,Aquele Abraço,73,1,7,Gilberto Gil,263993,8805003,0.99,,
1118,Palco,73,1,7,Gilberto Gil,270550,9049901,0.99,,
1119,Toda Menina Baiana,73,1,7,Gilberto Gil,278177,9351000,0.99,,
1120,Sítio Do Pica-Pau Amarelo,73,1,7,Gilberto Gil,218070,7217955,0.99,,
1121,Straight Out Of Line,88,1,3,Sully Erna,259213,8511877,0.99,,
1122,Faceless,88,1,3,Sully Erna,216006,6992417,0.99,,
2001,Tourette's,163,1,1,Kurt Cobain,115591,3753246,0.99,,
2002,Blew,163,1,1,Kurt Cobain,216346,7096936,0.99,,
2003,Smells Like Teen Spirit,164,1,1,Kurt Cobain,301296,9823847,0.99,,
2004,In Bloom,164,1,1,Kurt Cobain,254928,8327077,0.99,,
2005,Come As You Are,164,1,1,Kurt Cobain,219219,7123357,0.99,,
2006,Breed,164,1,1,Kurt Cobain,183928,5984812,0.99,,
2007,Lithium,164,1,1,Kurt Cobain,256992,8404745,0.99,,
2008,Polly,164,1,1,Kurt Cobain,177031,5788407,0.99,,
2009,Territorial Pissings,164,1,1,Kurt Cobain,143281,4613880,0.99,,
2010,Drain You,164,1,1,Kurt Cobain,223973,7273440,0.99,,
2011,Lounge Act,164,1,1,Kurt Cobain,156786,5093635,0.99,,
2012,Stay Away,164,1,1,Kurt Cobain,212636,6956404,0.99,,
2013,On A Plain,164,1,1,Kurt Cobain,196440,6390635,0.99,,
2014,Something In The Way,164,1,1,Kurt Cobain,230556,7472168,0.99,,
2015,Time,165,1,1,,96888,3124455,0.99,,
2016,P.S.Apareça,165,1,1,,209188,6842244,0.99,,
2017,Sangue Latino,165,1,1,,223033,7354184,0.99,,
2018,Folhas Secas,165,1,1,,161253,5284522,0.99,,
2019,Poeira,165,1,1,,267075,8784141,0.99,,
2020,Mágica,165,1,1,,233743,7627348,0.99,,
2021,Quem Mata A Mulher Mata O Melhor,165,1,1,,262791,8640121,0.99,,
2022,Mundaréu,165,1,1,,217521,7158975,0.99,,
2023,O Braço Da Minha Guitarra,165,1,1,,258351,8469531,0.99,,
2024,Deus,165,1,1,,284160,9188110,0.99,,
2025,Mãe Terra,165,1,1,,306625,9949269,0.99,,
2026,Às Vezes,165,1,1,,330292,10706614,0.99,,
2027,Menino De Rua,165,1,1,,329795,10784595,0.99,,
2028,Prazer E Fé,165,1,1,,214831,7031383,0.99,,
2029,Elza,165,1,1,,199105,6517629,0.99,,
2030,Requebra,166,1,7,,240744,8010811,0.99,,
2032,Olodum - Alegria Geral,166,1,7,,233404,7754245,0.99,,
2033,Madagáscar Olodum,166,1,7,,252264,8270584,0.99,,
2034,Faraó Divindade Do Egito,166,1,7,,228571,7523278,0.99,,
2036,Denúncia,166,1,7,,159555,5327433,0.99,,
2037,"Olodum, A Banda Do Pelô",166,1,7,,146599,4900121,0.99,,
2038,Cartao Postal,166,1,7,,211565,7082301,0.99,,
2039,Jeito Faceiro,166,1,7,,217286,7233608,0.99,,
2040,Revolta Olodum,166,1,7,,230191,7557065,0.99,,
2041,Reggae Odoyá,166,1,7,,224470,7499807,0.99,,
2044,Vulcão Dub - Fui Eu,167,1,7,Bi Ribeira/Herbert Vianna/João Barone,287059,9495202,0.99,,
2045,O Trem Da Juventude,167,1,7,Herbert Vianna,225880,7507655,0.99,,
2046,Manguetown,167,1,7,Chico Science/Dengue/Lúcio Maia,162925,5382018,0.99,,
2047,"Um Amor, Um Lugar",167,1,7,Herbert Vianna,184555,6090334,0.99,,
2048,Bora-Bora,167,1,7,Herbert Vianna,182987,6036046,0.99,,
2049,Vai Valer,167,1,7,Herbert Vianna,206524,6899778,0.99,,
2051,Uns Dias,167,1,7,Herbert Vianna,240796,7931552,0.99,,
2052,Sincero Breu,167,1,7,C. A./C.A./Celso Alvim/Herbert Vianna/Mário Moura/Pedro Luís/Sidon Silva,208013,6921669,0.99,,
2053,Meu Erro,167,1,7,Herbert Vianna,188577,6192791,0.99,,
2054,Selvagem,167,1,7,Bi Ribeiro/Herbert Vianna/João Barone,148558,4942831,0.99,,
2055,Brasília 5:31,167,1,7,Herbert Vianna,178337,5857116,0.99,,
2056,Tendo A Lua,167,1,7,Herbert Vianna/Tet Tillett,198922,6568180,0.99,,
2057,Que País É Este,167,1,7,Renato Russo,216685,7137865,0.99,,
2058,Navegar Impreciso,167,1,7,Herbert Vianna,262870,8761283,0.99,,
2059,Feira Moderna,167,1,7,Beto Guedes/Fernando Brant/L Borges,182517,6001793,0.99,,
2061,Vamo Batê Lata,167,1,7,Herbert Vianna,228754,7585707,0.99,,
2062,Life During Wartime,167,1,7,Chris Frantz/David Byrne/Jerry Harrison/Tina Weymouth,259186,8543439,0.99,,
2063,Nebulosa Do Amor,167,1,7,Herbert Vianna,203415,6732496,0.99,,
2064,Caleidoscópio,167,1,7,Herbert Vianna,256522,8484597,0.99,,
2065,Trac Trac,168,1,7,Fito Paez/Herbert Vianna,231653,7638256,0.99,,
2066,Tendo A Lua,168,1,7,Herbert Vianna/Tetê Tillet,219585,7342776,0.99,,
2068,Lourinha Bombril,168,1,7,Bahiano/Diego Blanco/Herbert Vianna,159895,5301882,0.99,,
2069,La Bella Luna,168,1,7,Herbert Vianna,192653,6428598,0.99,,
2070,Busca Vida,168,1,7,Herbert Vianna,176431,5798663,0.99,,
2071,Uma Brasileira,168,1,7,Carlinhos Brown/Herbert Vianna,217573,7280574,0.99,,
2073,Saber Amar,168,1,7,Herbert Vianna,202788,6723733,0.99,,
2074,Ela Disse Adeus,168,1,7,Herbert Vianna,226298,7608999,0.99,,
2075,O Amor Nao Sabe Esperar,168,1,7,Herbert Vianna,241084,8042534,0.99,,
2076,Aonde Quer Que Eu Va,168,1,7,Herbert Vianna/Paulo Sérgio Valle,258089,8470121,0.99,,
2077,Caleidoscópio,169,1,7,,211330,7000017,0.99,,
2078,Óculos,169,1,7,,219271,7262419,0.99,,
2079,Cinema Mudo,169,1,7,,227918,7612168,0.99,,
2080,Alagados,169,1,7,,302393,10255463,0.99,,
2081,Lanterna Dos Afogados,169,1,7,,190197,6264318,0.99,,
2082,Melô Do Marinheiro,169,1,7,,208352,6905668,0.99,,
2083,Vital E Sua Moto,169,1,7,,210207,6902878,0.99,,
2084,O Beco,169,1,7,,189178,6293184,0.99,,
2085,Meu Erro,169,1,7,,208431,6893533,0.99,,
2086,Perplexo,169,1,7,,161175,5355013,0.99,,
2087,Me Liga,169,1,7,,229590,7565912,0.99,,
2088,Quase Um Segundo,169,1,7,,275644,8971355,0.99,,
2089,Selvagem,169,1,7,,245890,8141084,0.99,,
2090,Romance Ideal,169,1,7,,250070,8260477,0.99,,
2091,Será Que Vai Chover?,169,1,7,,337057,11133830,0.99,,
2092,SKA,169,1,7,,148871,4943540,0.99,,
2093,Bark at the Moon,170,2,1,O. Osbourne,257252,4601224,0.99,,
2094,I Don't Know,171,2,1,"B. Daisley, O. Osbourne & R. Rhoads",312980,5525339,0.99,,
2095,Crazy Train,171,2,1,"B. Daisley, O. Osbourne & R. Rhoads",295960,5255083,0.99,,
2096,Flying High Again,172,2,1,"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads",290851,5179599,0.99,,
2097,"Mama, I'm Coming Home",173,2,1,"L. Kilmister, O. Osbourne & Z. Wylde",251586,4302390,0.99,,
2098,No More Tears,173,2,1,"J. Purdell, M. Inez, O. Osbourne, R. Castillo & Z. Wylde",444358,7362964,0.99,,
2099,I Don't Know,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads",283088,9207869,0.99,,
2100,Crazy Train,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads",322716,10517408,0.99,,
2101,Believer,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads",308897,10003794,0.99,,
2102,Mr. Crowley,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads",344241,11184130,0.99,,
2103,Flying High Again,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads, L. Kerslake",261224,8481822,0.99,,
2107,Iron Man,174,1,3,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",172120,5609799,0.99,,
2108,Children Of The Grave,174,1,3,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",357067,11626740,0.99,,
2109,Paranoid,174,1,3,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",176352,5729813,0.99,,
2110,Goodbye To Romance,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads",334393,10841337,0.99,,
2111,No Bone Movies,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads",249208,8095199,0.99,,
2112,Dee,174,1,3,R. Rhoads,261302,8555963,0.99,,
2113,Shining In The Light,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",240796,7951688,0.99,,
2114,When The World Was Young,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",373394,12198930,0.99,,
2115,Upon A Golden Horse,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",232359,7594829,0.99,,
2116,Blue Train,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",405028,13170391,0.99,,
2117,Please Read The Letter,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",262112,8603372,0.99,,
2118,Most High,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",336535,10999203,0.99,,
2119,Heart In Your Hand,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",230896,7598019,0.99,,
2120,Walking Into Clarksdale,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",318511,10396315,0.99,,
2121,Burning Up,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",321619,10525136,0.99,,
2122,When I Was A Child,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",345626,11249456,0.99,,
2123,House Of Love,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",335699,10990880,0.99,,
2124,Sons Of Freedom,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",246465,8087944,0.99,,
2125,United Colours,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",330266,10939131,0.99,,
2126,Slug,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",281469,9295950,0.99,,
2127,Your Blue Room,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",328228,10867860,0.99,,
2128,Always Forever Now,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",383764,12727928,0.99,,
2129,A Different Kind Of Blue,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",120816,3884133,0.99,,
2130,Beach Sequence,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",212297,6928259,0.99,,
2131,Miss Sarajevo,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",340767,11064884,0.99,,
2132,Ito Okashi,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",205087,6572813,0.99,,
2133,One Minute Warning,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",279693,9335453,0.99,,
2135,Elvis Ate America,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",180166,5851053,0.99,,
2136,Plot 180,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",221596,7253729,0.99,,
2137,Theme From The Swan,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",203911,6638076,0.99,,
2138,Theme From Let's Go Native,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",186723,6179777,0.99,,
2139,Wrathchild,177,1,1,Steve Harris,170396,5499390,0.99,,
2140,Killers,177,1,1,Paul Di'Anno/Steve Harris,309995,10009697,0.99,,
2141,Prowler,177,1,1,Steve Harris,240274,7782963,0.99,,
2142,Murders In The Rue Morgue,177,1,1,Steve Harris,258638,8360999,0.99,,
2143,Women In Uniform,177,1,1,Greg Macainsh,189936,6139651,0.99,,
2144,Remember Tomorrow,177,1,1,Paul Di'Anno/Steve Harris,326426,10577976,0.99,,
2145,Sanctuary,177,1,1,David Murray/Paul Di'Anno/Steve Harris,198844,6423543,0.99,,
2146,Running Free,177,1,1,Paul Di'Anno/Steve Harris,199706,6483496,0.99,,
2147,Phantom Of The Opera,177,1,1,Steve Harris,418168,13585530,0.99,,
2148,Iron Maiden,177,1,1,Steve Harris,235232,7600077,0.99,,
2149,Corduroy,178,1,1,Pearl Jam & Eddie Vedder,305293,9991106,0.99,,
2150,Given To Fly,178,1,1,Eddie Vedder & Mike McCready,233613,7678347,0.99,,
2151,"Hail, Hail",178,1,1,Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready,223764,7364206,0.99,,
2152,Daughter,178,1,1,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,407484,13420697,0.99,,
2153,Elderly Woman Behind The Counter In A Small Town,178,1,1,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,229328,7509304,0.99,,
2154,Untitled,178,1,1,Pearl Jam,122801,3957141,0.99,,
2155,MFC,178,1,1,Eddie Vedder,148192,4817665,0.99,,
2156,Go,178,1,1,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,161541,5290810,0.99,,
2157,Red Mosquito,178,1,1,Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder,242991,7944923,0.99,,
2158,Even Flow,178,1,1,Stone Gossard & Eddie Vedder,317100,10394239,0.99,,
2159,Off He Goes,178,1,1,Eddie Vedder,343222,11245109,0.99,,
2160,Nothingman,178,1,1,Jeff Ament & Eddie Vedder,278595,9107017,0.99,,
2161,Do The Evolution,178,1,1,Eddie Vedder & Stone Gossard,225462,7377286,0.99,,
2162,Better Man,178,1,1,Eddie Vedder,246204,8019563,0.99,,
2163,Black,178,1,1,Stone Gossard & Eddie Vedder,415712,13580009,0.99,,
2164,F*Ckin' Up,178,1,1,Neil Young,377652,12360893,0.99,,
2165,Life Wasted,179,1,4,Stone Gossard,234344,7610169,0.99,,
2166,World Wide Suicide,179,1,4,Eddie Vedder,209188,6885908,0.99,,
2167,Comatose,179,1,4,Mike McCready & Stone Gossard,139990,4574516,0.99,,
2168,Severed Hand,179,1,4,Eddie Vedder,270341,8817438,0.99,,
2169,Marker In The Sand,179,1,4,Mike McCready,263235,8656578,0.99,,
2170,Parachutes,179,1,4,Stone Gossard,216555,7074973,0.99,,
2171,Unemployable,179,1,4,Matt Cameron & Mike McCready,184398,6066542,0.99,,
2172,Big Wave,179,1,4,Jeff Ament,178573,5858788,0.99,,
2173,Gone,179,1,4,Eddie Vedder,249547,8158204,0.99,,
2174,Wasted Reprise,179,1,4,Stone Gossard,53733,1731020,0.99,,
2175,Army Reserve,179,1,4,Jeff Ament,225567,7393771,0.99,,
2176,Come Back,179,1,4,Eddie Vedder & Mike McCready,329743,10768701,0.99,,
2177,Inside Job,179,1,4,Eddie Vedder & Mike McCready,428643,14006924,0.99,,
2178,Can't Keep,180,1,1,Eddie Vedder,219428,7215713,0.99,,
2179,Save You,180,1,1,Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard,230112,7609110,0.99,,
2180,Love Boat Captain,180,1,1,Eddie Vedder,276453,9016789,0.99,,
2181,Cropduster,180,1,1,Matt Cameron,231888,7588928,0.99,,
2182,Ghost,180,1,1,Jeff Ament,195108,6383772,0.99,,
2183,I Am Mine,180,1,1,Eddie Vedder,215719,7086901,0.99,,
2184,Thumbing My Way,180,1,1,Eddie Vedder,250226,8201437,0.99,,
2185,You Are,180,1,1,Matt Cameron,270863,8938409,0.99,,
2186,Get Right,180,1,1,Matt Cameron,158589,5223345,0.99,,
2187,Green Disease,180,1,1,Eddie Vedder,161253,5375818,0.99,,
2188,Help Help,180,1,1,Jeff Ament,215092,7033002,0.99,,
2189,Bushleager,180,1,1,Stone Gossard,237479,7849757,0.99,,
2190,1/2 Full,180,1,1,Jeff Ament,251010,8197219,0.99,,
2191,Arc,180,1,1,Pearl Jam,65593,2099421,0.99,,
2192,All or None,180,1,1,Stone Gossard,277655,9104728,0.99,,
2193,Once,181,1,1,Stone Gossard,231758,7561555,0.99,,
2194,Evenflow,181,1,1,Stone Gossard,293720,9622017,0.99,,
2195,Alive,181,1,1,Stone Gossard,341080,11176623,0.99,,
2196,Why Go,181,1,1,Jeff Ament,200254,6539287,0.99,,
2197,Black,181,1,1,Dave Krusen/Stone Gossard,343823,11213314,0.99,,
2198,Jeremy,181,1,1,Jeff Ament,318981,10447222,0.99,,
2199,Oceans,181,1,1,Jeff Ament/Stone Gossard,162194,5282368,0.99,,
2200,Porch,181,1,1,Eddie Vedder,210520,6877475,0.99,,
2201,Garden,181,1,1,Jeff Ament/Stone Gossard,299154,9740738,0.99,,
2202,Deep,181,1,1,Jeff Ament/Stone Gossard,258324,8432497,0.99,,
2203,Release,181,1,1,Jeff Ament/Mike McCready/Stone Gossard,546063,17802673,0.99,,
2204,Go,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,193123,6351920,0.99,,
2205,Animal,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,169325,5503459,0.99,,
2206,Daughter,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,235598,7824586,0.99,,
2207,Glorified G,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,206968,6772116,0.99,,
2208,Dissident,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,215510,7034500,0.99,,
2209,W.M.A.,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,359262,12037261,0.99,,
2210,Blood,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,170631,5551478,0.99,,
2211,Rearviewmirror,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,284186,9321053,0.99,,
2212,Rats,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,255425,8341934,0.99,,
2213,Elderly Woman Behind The Counter In A Small Town,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,196336,6499398,0.99,,
2214,Leash,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,189257,6191560,0.99,,
2215,Indifference,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,302053,9756133,0.99,,
2216,Johnny B. Goode,141,1,8,,243200,8092024,0.99,,
2217,Don't Look Back,141,1,8,,221100,7344023,0.99,,
2218,Jah Seh No,141,1,8,,276871,9134476,0.99,,
2219,I'm The Toughest,141,1,8,,230191,7657594,0.99,,
2220,Nothing But Love,141,1,8,,221570,7335228,0.99,,
2221,Buk-In-Hamm Palace,141,1,8,,265665,8964369,0.99,,
2222,Bush Doctor,141,1,8,,239751,7942299,0.99,,
2223,Wanted Dread And Alive,141,1,8,,260310,8670933,0.99,,
2224,Mystic Man,141,1,8,,353671,11812170,0.99,,
2225,Coming In Hot,141,1,8,,213054,7109414,0.99,,
2226,Pick Myself Up,141,1,8,,234684,7788255,0.99,,
2227,Crystal Ball,141,1,8,,309733,10319296,0.99,,
2228,Equal Rights Downpresser Man,141,1,8,,366733,12086524,0.99,,
2229,Speak To Me/Breathe,183,1,1,"Mason/Waters, Gilmour, Wright",234213,7631305,0.99,,
2230,On The Run,183,1,1,"Gilmour, Waters",214595,7206300,0.99,,
2231,Time,183,1,1,"Mason, Waters, Wright, Gilmour",425195,13955426,0.99,,
2232,The Great Gig In The Sky,183,1,1,"Wright, Waters",284055,9147563,0.99,,
2233,Money,183,1,1,Waters,391888,12930070,0.99,,
2234,Us And Them,183,1,1,"Waters, Wright",461035,15000299,0.99,,
2235,Any Colour You Like,183,1,1,"Gilmour, Mason, Wright, Waters",205740,6707989,0.99,,
2236,Brain Damage,183,1,1,Waters,230556,7497655,0.99,,
2237,Eclipse,183,1,1,Waters,125361,4065299,0.99,,
2238,ZeroVinteUm,184,1,17,,315637,10426550,0.99,,
2239,Queimando Tudo,184,1,17,,172591,5723677,0.99,,
2240,Hip Hop Rio,184,1,17,,151536,4991935,0.99,,
2241,Bossa,184,1,17,,29048,967098,0.99,,
2242,100% HardCore,184,1,17,,165146,5407744,0.99,,
2243,Biruta,184,1,17,,213263,7108200,0.99,,
2244,Mão Na Cabeça,184,1,17,,202631,6642753,0.99,,
2245,O Bicho Tá Pregando,184,1,17,,171964,5683369,0.99,,
2247,Seus Amigos,184,1,17,,100858,3304738,0.99,,
2248,Paga Pau,184,1,17,,197485,6529041,0.99,,
2249,Rappers Reais,184,1,17,,202004,6684160,0.99,,
2250,Nega Do Cabelo Duro,184,1,17,,121808,4116536,0.99,,
2251,Hemp Family,184,1,17,,205923,6806900,0.99,,
2252,Quem Me Cobrou?,184,1,17,,121704,3947664,0.99,,
2253,Se Liga,184,1,17,,410409,13559173,0.99,,
2254,Bohemian Rhapsody,185,1,1,"Mercury, Freddie",358948,11619868,0.99,,
2255,Another One Bites The Dust,185,1,1,"Deacon, John",216946,7172355,0.99,,
2256,Killer Queen,185,1,1,"Mercury, Freddie",182099,5967749,0.99,,
2257,Fat Bottomed Girls,185,1,1,"May, Brian",204695,6630041,0.99,,
2258,Bicycle Race,185,1,1,"Mercury, Freddie",183823,6012409,0.99,,
2259,You're My Best Friend,185,1,1,"Deacon, John",172225,5602173,0.99,,
2260,Don't Stop Me Now,185,1,1,"Mercury, Freddie",211826,6896666,0.99,,
2261,Save Me,185,1,1,"May, Brian",228832,7444624,0.99,,
2262,Crazy Little Thing Called Love,185,1,1,"Mercury, Freddie",164231,5435501,0.99,,
2263,Somebody To Love,185,1,1,"Mercury, Freddie",297351,9650520,0.99,,
2264,Now I'm Here,185,1,1,"May, Brian",255346,8328312,0.99,,
2265,Good Old-Fashioned Lover Boy,185,1,1,"Mercury, Freddie",175960,5747506,0.99,,
2266,Play The Game,185,1,1,"Mercury, Freddie",213368,6915832,0.99,,
2267,Flash,185,1,1,"May, Brian",168489,5464986,0.99,,
2268,Seven Seas Of Rhye,185,1,1,"Mercury, Freddie",170553,5539957,0.99,,
2269,We Will Rock You,185,1,1,"Deacon, John/May, Brian",122880,4026955,0.99,,
2270,We Are The Champions,185,1,1,"Mercury, Freddie",180950,5880231,0.99,,
2271,We Will Rock You,186,1,1,May,122671,4026815,0.99,,
2272,We Are The Champions,186,1,1,Mercury,182883,5939794,0.99,,
2273,Sheer Heart Attack,186,1,1,Taylor,207386,6642685,0.99,,
2274,"All Dead, All Dead",186,1,1,May,190119,6144878,0.99,,
2275,Spread Your Wings,186,1,1,Deacon,275356,8936992,0.99,,
2276,Fight From The Inside,186,1,1,Taylor,184737,6078001,0.99,,
2277,"Get Down, Make Love",186,1,1,Mercury,231235,7509333,0.99,,
2278,Sleep On The Sidewalk,186,1,1,May,187428,6099840,0.99,,
2279,Who Needs You,186,1,1,Deacon,186958,6292969,0.99,,
2280,It's Late,186,1,1,May,386194,12519388,0.99,,
2281,My Melancholy Blues,186,1,1,Mercury,206471,6691838,0.99,,
2282,Shiny Happy People,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,226298,7475323,0.99,,
2283,Me In Honey,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,246674,8194751,0.99,,
2284,Radio Song,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,255477,8421172,0.99,,
2285,Pop Song 89,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,185730,6132218,0.99,,
2286,Get Up,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,160235,5264376,0.99,,
2287,You Are The Everything,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,226298,7373181,0.99,,
2288,Stand,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,192862,6349090,0.99,,
2289,World Leader Pretend,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,259761,8537282,0.99,,
2290,The Wrong Child,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,216633,7065060,0.99,,
2291,Orange Crush,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,231706,7742894,0.99,,
